id,projectNumber,queueDate,inService,transmissionOwner,county,state,studyCycle,studyGroup,studyPhase,svcType,poiName,summerNetMW,winterNetMW,dp1ErisMw,dp1NrisMw,dp2ErisMw,dp2NrisMw,fuelType,facilityType,applicationStatus,sisPhase1,postGIAStatus,withdrawnDate,negInService,doneDate,giaToExec
3046250,S1083,2025-01-14T05:00:00+00:00,2029-09-12T04:00:00+00:00,BIG RIVERS ELECTRIC CORPORATION,Hancock,KY,,,,SIS,Skillman,100.00,100.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,,2026-03-24T04:00:00+00:00,,,
3046251,R5064,2025-04-08T04:00:00+00:00,,ITC MIDWEST,Allamakee,IA,,,,,Lansing,150.00,150.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Done,,,,,,
3046252,J3948,2025-03-25T04:00:00+00:00,2030-09-30T04:00:00+00:00,SOUTHERN INDIANA GAS & ELECTRIC COMPANY D/B/A CENTERPOINT ENERGY INDIANA SOUTH,Posey,IN,DPP-2025,Central,Phase 1,NRIS,AB Brown 345 - Gibson (Duke Terminal) 345.0kV,200.00,200.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,,2026-04-14T04:00:00+00:00,,,
3046253,J3950,2025-02-20T05:00:00+00:00,2030-06-01T04:00:00+00:00,AMEREN ILLINOIS,Clark,IL,DPP-2025,Central,Phase 1,NRIS,7CASEY - 7SNYDER  345.0kV,340.00,340.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2026-04-14T04:00:00+00:00,,,
3046254,J3951,2025-02-26T05:00:00+00:00,2030-06-01T04:00:00+00:00,OTTER TAIL POWER COMPANY,Polk,MN,DPP-2025,West,Phase 1,NRIS,Other_,218.00,218.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2026-01-02T05:00:00+00:00,,,
3046255,J3947,2025-03-25T04:00:00+00:00,2030-09-30T04:00:00+00:00,AMEREN TRANSMISSION COMPANY OF ILLINOIS,Shelby,IL,DPP-2025,Central,Phase 1,NRIS,7FARADAY - 7PANA 345.0kV,200.00,200.00,200.00,200.00,0.00,0.00,Battery Storage,Battery Storage,Active,,,,,,
3046256,J3949,2025-04-07T04:00:00+00:00,2030-01-31T05:00:00+00:00,AMEREN TRANSMISSION COMPANY OF ILLINOIS,Scott,IL,DPP-2025,Central,Phase 1,NRIS,7MEREDOSIA - 7TURNER 345.0kV,245.00,245.00,245.00,245.00,0.00,0.00,Solar,Photovoltaic,Active,,,,,,
3046257,J3946,2025-03-31T04:00:00+00:00,2030-06-01T04:00:00+00:00,AMEREN ILLINOIS,Tazewell,IL,DPP-2025,Central,Phase 1,NRIS,Tazewell,300.00,300.00,300.00,300.00,0.00,0.00,Battery Storage,Battery Storage,Active,,,,,,
3046258,J3952,2025-02-26T05:00:00+00:00,2030-06-01T04:00:00+00:00,OTTER TAIL POWER COMPANY,Polk,MN,DPP-2025,West,Phase 1,NRIS,Other_,395.00,395.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2026-01-02T05:00:00+00:00,,,
3046259,J3975,2025-03-10T04:00:00+00:00,2030-02-20T05:00:00+00:00,AMERICAN TRANSMISSION COMPANY,Rusk,WI,DPP-2025,East (ATC),Phase 1,NRIS,Stone Lake - Gardner Park 345.0kV,416.50,416.50,416.50,416.50,0.00,0.00,Solar,Photovoltaic,Active,,,,,,
3046260,J3973,2025-03-05T05:00:00+00:00,2030-10-01T04:00:00+00:00,METC,Branch,MI,DPP-2026,East (ITC),,NRIS,COLDWATER - MOORE ROAD 138.0kV,100.00,100.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Active,,,,,,
3046261,J3976,2025-03-25T04:00:00+00:00,2028-12-15T05:00:00+00:00,AMEREN ILLINOIS,Fayette,IL,DPP-2025,Central,Phase 1,NRIS,7COFFEN N - 7RAMSEY   345.0kV,66.80,66.80,66.80,66.80,0.00,0.00,Wind,Wind Turbine,Active,,,,,,
3046262,J3974,2025-02-11T05:00:00+00:00,2027-06-01T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Jefferson,AR,DPP-2025,South,Phase 1,NRIS,STUTTGART RICUSKEY - WOODWARD 230 SUB 230.0kV,200.00,200.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2026-04-15T04:00:00+00:00,,,
3046263,J3981,2025-04-08T04:00:00+00:00,2029-10-01T04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Sullivan,IN,DPP-2025,Central,Phase 1,NRIS,Gibson Sta - Merom (HED) 345.0kV,200.00,200.00,200.00,200.00,0.00,0.00,Hybrid,Solar/Battery,Active,,,,,,
3046264,J3980,2025-04-08T04:00:00+00:00,2029-10-01T04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Sullivan,IN,DPP-2025,Central,Phase 1,NRIS,Gibson Sta - Merom (HED) 345.0kV,200.00,200.00,200.00,200.00,0.00,0.00,Hybrid,Solar/Battery,Active,,,,,,
3046265,S1085,2025-01-14T05:00:00+00:00,2028-07-01T04:00:00+00:00,NORTHERN STATES POWER COMPANY,Nobles,MN,,,,SIS,NOBLES COUNTY,200.00,200.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Active,,,,,,
3046266,S1113,2025-08-26T04:00:00+00:00,2026-08-30T04:00:00+00:00,ITC MIDWEST,Franklin,IA,,,,SIS,Quinn,200.00,200.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Active,,,,,,
3046267,S1111,2025-07-31T04:00:00+00:00,2027-09-01T04:00:00+00:00,MIDAMERICAN ENERGY CO.,Adair,IA,,,,SIS,ORIENT,263.00,263.00,0.00,0.00,0.00,0.00,Hybrid,Combustion Turbine (Simple Cycle),Active,,,,,,
3046268,S1117,2025-08-31T04:00:00+00:00,2028-06-01T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",New Madrid,MO,,,,SIS,Marston 161 kV,200.00,200.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Active,,,,,,
3046269,J3897,2025-02-07T05:00:00+00:00,2030-09-01T04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Knox,IN,DPP-2025,Central,Phase 1,NRIS,Gibson Sta - Bedford 345 345.0kV,60.00,60.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2026-04-14T04:00:00+00:00,,,
3046270,J3898,2025-02-14T05:00:00+00:00,2030-05-01T04:00:00+00:00,ITC MIDWEST,Howard,IA,DPP-2025,West,Phase 1,NRIS,MITCHELL COUNTY (ITCM) - HAZLETON (ITCM) 345.0kV,155.00,155.00,155.00,155.00,0.00,0.00,Wind,Wind Turbine,Active,,,,,,
3046271,J3896,2025-02-07T05:00:00+00:00,2030-09-01T04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Knox,IN,DPP-2025,Central,Phase 1,NRIS,Gibson Sta - Bedford 345 345.0kV,70.00,70.00,70.00,70.00,0.00,0.00,Solar,Photovoltaic,Active,,,,,,
3046272,J3925,2025-02-07T05:00:00+00:00,2030-09-01T04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Knox,IN,DPP-2025,Central,Phase 1,NRIS,Gibson Sta - Bedford 345 345.0kV,70.00,70.00,70.00,70.00,0.00,0.00,Solar,Photovoltaic,Active,,,,,,
3046273,J3923,2025-02-28T05:00:00+00:00,2030-03-01T05:00:00+00:00,ITC,Washtenaw,MI,DPP-2025,East (ITC),Phase 1,NRIS,Majestic-Milan 345 kV Line,1414.00,1414.00,1414.00,1414.00,0.00,0.00,Gas,Combined Cycle,Active,,,,,,
3046274,J3921,2025-03-07T05:00:00+00:00,2027-09-01T04:00:00+00:00,MIDAMERICAN ENERGY CO.,Jasper,IA,DPP-2025,West,Phase 1,NRIS,BONDURANT - MONTEZUMA 345.0kV,150.00,150.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2025-12-23T05:00:00+00:00,,,
3046275,J3922,2025-03-04T05:00:00+00:00,2030-03-01T05:00:00+00:00,METC,Branch,MI,DPP-2025,East (ITC),Phase 1,NRIS,HIPLE,1445.00,1445.00,1445.00,1445.00,0.00,0.00,Gas,Combined Cycle,Pending Revision Approval,,,,,,
3046276,J3924,2025-03-05T05:00:00+00:00,2030-10-01T04:00:00+00:00,METC,Branch,MI,DPP-2026,East (ITC),,NRIS,COLDWATER - MOORE ROAD 138.0kV,80.00,80.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Active,,,,,,
3046277,J3934,2025-02-19T05:00:00+00:00,2029-03-30T04:00:00+00:00,NORTHERN STATES POWER COMPANY,McLeod,MN,DPP-2025,West,Phase 1,NRIS,Blue Lake - MCLEOD (GRE) 230.0kV,250.00,250.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2026-01-02T05:00:00+00:00,,,
3046278,J3933,2025-02-24T05:00:00+00:00,2028-09-01T04:00:00+00:00,ITC MIDWEST,Franklin,IA,DPP-2025,West,Phase 1,NRIS,Killdeer - Quinn 345kV,200.00,200.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2025-12-23T05:00:00+00:00,,,
3046279,J4098,2025-10-06T04:00:00+00:00,2030-06-30T04:00:00+00:00,CLECO POWER LLC,Lafayette,LA,DPP-2025,South,Phase 1,NRIS,Rork - Sellers Road 230.0kV,300.00,300.00,300.00,300.00,0.00,0.00,Battery Storage,Battery Storage,Active,,,,,,
3046280,J4097,2025-10-06T04:00:00+00:00,2030-01-01T05:00:00+00:00,AMERICAN TRANSMISSION COMPANY,Rock,WI,DPP-2025,East (ATC),Phase 1,NRIS,New J1377 ATC Switching Station,71.50,71.50,71.50,71.50,0.00,0.00,Solar,Photovoltaic,Active,,,,,,
3046281,J4099,2025-10-07T04:00:00+00:00,2031-06-30T04:00:00+00:00,ITC MIDWEST,Jackson,MN,DPP-2026,West,,NRIS,Fox Lake - Jackson North 161kV,200.00,200.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Active,,,,,,
3046282,J4119,2025-09-23T04:00:00+00:00,2029-10-01T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",Rankin,MS,DPP-2025,South,Phase 1,NRIS,RANKIN,200.00,200.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,,2026-04-15T04:00:00+00:00,,,
3046283,J4120,2025-09-16T04:00:00+00:00,2030-10-30T04:00:00+00:00,METC,Lenawee,MI,DPP-2026,East (ITC),,NRIS,Other_,200.00,200.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Active,,,,,,
3046284,J4121,2025-09-19T04:00:00+00:00,2030-06-01T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",Washington,MS,DPP-2025,South,Phase 1,NRIS,GERALD ANDRUS SES SWYD - INDIANOLA 230/115 SUB 230.0kV,300.00,300.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2026-04-17T04:00:00+00:00,,,
3046285,J4122,2025-09-19T04:00:00+00:00,2030-08-15T04:00:00+00:00,METC,Shiawassee,MI,DPP-2026,East (ITC),,NRIS,Goss,150.00,150.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Active,,,,,,
3046286,J4133,2025-10-03T04:00:00+00:00,2030-06-01T04:00:00+00:00,CLECO POWER LLC,De Soto,LA,DPP-2025,South,Phase 1,NRIS,Dolet Hills Substation,756.00,756.00,0.00,0.00,0.00,0.00,Gas,Combined Cycle,Withdrawn,,,2026-04-15T04:00:00+00:00,,,
3046287,J4136,2025-10-03T04:00:00+00:00,2030-04-30T04:00:00+00:00,OTTER TAIL POWER COMPANY,Grant,SD,DPP-2025,West,Phase 1,NRIS,Big Stone South 345kV,250.00,250.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,,2025-12-23T05:00:00+00:00,,,
3046288,J4134,2025-10-03T04:00:00+00:00,2030-01-01T05:00:00+00:00,"ENTERGY ARKANSAS, LLC",Ouachita,AR,DPP-2025,South,Phase 1,NRIS,AECC CAMDEN SOUTH - STEPHENS 115.0kV,200.00,200.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,,2026-04-15T04:00:00+00:00,,,
3046289,J4135,2025-10-03T04:00:00+00:00,2030-04-30T04:00:00+00:00,OTTER TAIL POWER COMPANY,Grant,SD,DPP-2025,West,Phase 1,NRIS,Big Stone South 345 kV substation,450.00,450.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,,2025-12-26T05:00:00+00:00,,,
3046290,J4123,2025-09-19T04:00:00+00:00,2030-08-15T04:00:00+00:00,METC,Branch,MI,DPP-2026,East (ITC),,NRIS,WAGNER,200.00,200.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Active,,,,,,
3046291,J4154,2025-10-07T04:00:00+00:00,2028-08-01T04:00:00+00:00,GridUnity,Madison,MS,DPP-2026,South,,NRIS,Andes Substation,200.00,200.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Active,,,,,,
3046292,J4152,2025-10-06T04:00:00+00:00,2028-09-30T04:00:00+00:00,MINNESOTA MUNICIPAL POWER AGENCY,Redwood,MN,DPP-2026,West,,NRIS,Cedar Mountain - Lyon County 345.0kV,250.00,250.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Active,,,,,,
3046293,J4151,2025-10-06T04:00:00+00:00,2030-05-01T04:00:00+00:00,MINNESOTA MUNICIPAL POWER AGENCY,Redwood,MN,DPP-2025,West,Phase 1,NRIS,Cedar Mountain - Lyon County 345.0kV,225.00,225.00,225.00,225.00,0.00,0.00,Solar,Photovoltaic,Active,,,,,,
3046294,J4153,2025-10-07T04:00:00+00:00,2031-06-28T04:00:00+00:00,OTTER TAIL POWER COMPANY,Grant,SD,DPP-2026,West,,NRIS,Big Stone South 345 kV substation,250.00,250.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Active,,,,,,
3046295,J4157,2025-10-03T04:00:00+00:00,2030-09-02T04:00:00+00:00,MINNESOTA POWER INC.,Morrison,MN,DPP-2025,West,Phase 1,NRIS,Iron Ridge - Benton 345kV,150.00,150.00,150.00,97.50,0.00,0.00,Wind,Wind Turbine,Active,,,,,,
3046296,J4156,2025-10-06T04:00:00+00:00,2029-09-01T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",Ouachita,LA,DPP-2025,South,Phase 1,NRIS,RILLA - RIVERTON 115.0kV,93.00,93.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2026-01-05T05:00:00+00:00,,,
3046297,J4159,2025-08-13T04:00:00+00:00,2028-06-30T04:00:00+00:00,METC,Ottawa,MI,DPP-2026,East (ITC),,NRIS,ROOSEVELT,616.00,664.00,0.00,0.00,0.00,0.00,Gas,Combined Cycle,Active,,,,,,
3046298,J4158,2025-10-02T04:00:00+00:00,2030-01-01T05:00:00+00:00,AMEREN ILLINOIS,De Witt,IL,DPP-2026,Central,,NRIS,4TABOR - 4SCLINTON TP 138.0kV,100.00,100.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Active,,,,,,
3046299,J4160,2025-08-13T04:00:00+00:00,2026-05-31T04:00:00+00:00,METC,Ottawa,MI,DPP-2025,East (ITC),Phase 1,NRIS,ROOSEVELT,55.00,55.00,55.00,55.00,0.00,0.00,Gas,Combustion Turbine (Simple Cycle),Active,,,,,,
3046300,J4205,2025-11-17T05:00:00+00:00,2025-06-16T04:00:00+00:00,"ENTERGY NEW ORLEANS, LLC",Orleans,LA,0MW GIA,NA,,ERIS,Suillivan Station (Entergy0,0.00,0.00,0.00,0.00,0.00,0.00,Hybrid,Combustion Turbine (Simple Cycle),Active,,,,,,
3046301,J4194,2025-10-07T04:00:00+00:00,2028-12-31T05:00:00+00:00,NORTHERN STATES POWER COMPANY,Meeker,MN,DPP-2026,West,,NRIS,SHERBURNE CO,500.00,500.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,,2026-06-11T04:00:00+00:00,,,
3046302,J4200,2025-09-30T04:00:00+00:00,2008-03-31T04:00:00+00:00,NORTHERN STATES POWER COMPANY,Ramsey,MN,DPP-2025,West,Phase 1,E-NRIS,Merriam Park,16.00,16.00,0.00,0.00,0.00,0.00,Hydro,Hydroelectric,Withdrawn,,,2026-04-14T04:00:00+00:00,,,
3046303,S1134,2025-12-24T21:51:10+00:00,2028-01-03T05:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",DeSoto,MS,DPP-2026,South,,SIS,TWINKLETOWN,100.00,100.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Active,,,,,,
3046304,J4166,2025-09-24T04:00:00+00:00,2029-11-15T05:00:00+00:00,,Iberville,LA,DPP-2025,South,Phase 1,NRIS,"Commodore 500 kV Substation,",710.00,710.00,0.00,0.00,0.00,0.00,Gas,Combined-Cycle – Steam Plant,Withdrawn,,,2026-01-05T05:00:00+00:00,,,
3046305,R5076,2025-10-15T04:00:00+00:00,2024-06-01T04:00:00+00:00,,Lake,IN,,,,NRIS,SCHAHFER GEN STA - ST. JOHN 345.0kV,200.00,200.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Active,,,,,,
3046306,J4164,2025-09-29T04:00:00+00:00,2030-05-01T04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,Dane,WI,DPP-2025,East (ATC),Phase 1,NRIS,North Madison 345/138 kV,1203.00,1203.00,1203.00,1203.00,0.00,0.00,Gas,Combustion Turbine (Simple Cycle),Active,,,,,,
3046307,J4198,2025-09-03T04:00:00+00:00,2030-01-01T05:00:00+00:00,AMEREN TRANSMISSION COMPANY OF ILLINOIS,Christian,IL,DPP-2026,Central,,NRIS,Pana 138 kV,250.00,250.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Active,,,,,,
3046308,J4196,2025-09-29T04:00:00+00:00,2029-06-30T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Phillips,AR,DPP-2025,South,Phase 1,NRIS,GILLETT - ELAINE 115.0kV,300.00,300.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2026-04-15T04:00:00+00:00,,,
3046309,R5081,2025-12-22T21:54:30+00:00,2025-08-01T04:00:00+00:00,,Mower,MN,,,,NRIS,Adams,100.00,100.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Active,,,,,,
3046310,S1105,2025-06-24T04:00:00+00:00,2028-03-01T05:00:00+00:00,"ENTERGY ARKANSAS, LLC",Lonoke,AR,,,,SIS,KEO EHV,300.00,300.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,,2025-10-27T04:00:00+00:00,,,
3046311,J3878,2024-12-19T05:00:00+00:00,2029-06-01T04:00:00+00:00,AMEREN ILLINOIS,Jefferson,IL,DPP-2025,Central,Phase 1,NRIS,7PR STATE - 7MTVERNW 345.0kV,300.00,300.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2026-01-05T05:00:00+00:00,,,
3046312,J3882,2025-02-10T05:00:00+00:00,2030-09-30T04:00:00+00:00,AMEREN ILLINOIS,Crawford,IL,DPP-2025,Central,Phase 1,NRIS,4HUTSONVL - 4HEATH 138.0kV,250.00,250.00,250.00,250.00,0.00,0.00,Solar,Photovoltaic,Active,,,,,,
3046313,J3883,2025-02-10T05:00:00+00:00,2030-09-30T04:00:00+00:00,AMEREN ILLINOIS,Crawford,IL,DPP-2025,Central,Phase 1,NRIS,4HUTSONVL - 4HEATH 138.0kV,250.00,250.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,,2026-04-14T04:00:00+00:00,,,
3046314,J3880,2025-02-10T05:00:00+00:00,2030-09-30T04:00:00+00:00,AMEREN ILLINOIS,Clay,IL,DPP-2025,Central,Phase 1,NRIS,7NEWTON   - 7TANNER    345.0kV,200.00,200.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2026-04-14T04:00:00+00:00,,,
3046315,J3879,2024-05-28T04:00:00+00:00,2030-08-01T04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Jackson,IN,DPP-2025,Central,Phase 1,NRIS,Cayuga  - Hillsdale North 230.0kV,200.00,200.00,200.00,200.00,0.00,0.00,Hybrid,Solar/Battery,Active,,,,,,
3046316,J3881,2025-02-10T05:00:00+00:00,2030-09-30T04:00:00+00:00,AMEREN ILLINOIS,Clay,IL,DPP-2025,Central,Phase 1,NRIS,7NEWTON   - 7TANNER    345.0kV,200.00,200.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,,2026-04-14T04:00:00+00:00,,,
3046317,J3876,2025-02-06T05:00:00+00:00,2030-09-30T04:00:00+00:00,ITC,Lapeer,MI,DPP-2025,East (ITC),Phase 1,NRIS,Other_,150.00,150.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2025-12-31T05:00:00+00:00,,,
3046318,J3877,2025-01-03T05:00:00+00:00,2029-06-01T04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Pike,IN,DPP-2025,Central,Phase 1,NRIS,Other_,160.00,160.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2026-01-05T05:00:00+00:00,,,
3046319,J3875,2025-02-06T05:00:00+00:00,2030-09-30T04:00:00+00:00,METC,Lapeer,MI,DPP-2025,East (ITC),Phase 1,NRIS,Other_,50.00,50.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,,2025-12-31T05:00:00+00:00,,,
3046320,S1155,2026-03-13T23:38:42+00:00,2028-05-31T04:00:00+00:00,AMEREN MISSOURI,,,,,,SIS,,0.00,0.00,0.00,0.00,0.00,0.00,,,Active,,,,,,
3046321,S1140,2026-03-07T03:12:54+00:00,2028-06-01T04:00:00+00:00,GREAT RIVER ENERGY,Clinton,,,,,SIS,Calamus East,200.00,200.00,0.00,0.00,0.00,0.00,,,Active,,,,,,
3046322,S1143,2026-01-20T22:17:08+00:00,2027-12-31T05:00:00+00:00,AMEREN ILLINOIS,,,NO_CYCLE,NO_GROUP,,SIS,,0.00,0.00,0.00,0.00,0.00,0.00,,,Active,,,,,,
3046323,R5079,2025-11-25T05:41:17+00:00,2027-04-01T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",,,,,,NRIS,,0.00,0.00,0.00,0.00,0.00,0.00,,,Active,,,,,,
3046324,R5078,2025-12-19T02:33:54+00:00,2023-12-01T05:00:00+00:00,METC,,,,,,NRIS,,0.00,0.00,0.00,0.00,0.00,0.00,,,Active,,,,,,
3046325,R5075,2025-12-15T08:35:54+00:00,2024-07-31T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",,,,,,NRIS,,0.00,0.00,0.00,0.00,0.00,0.00,,,Active,,,,,,
3046326,R5080,2025-12-19T02:34:46+00:00,2025-03-15T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",,,,,,NRIS,Crooked Lake,0.00,0.00,0.00,0.00,0.00,0.00,,,Active,,,,,,
3046327,R5077,2025-12-02T06:30:09+00:00,2026-08-03T04:00:00+00:00,,,,,,,NRIS,,0.00,0.00,0.00,0.00,0.00,0.00,,,Active,,,,,,
3046328,S1160,2026-03-28T02:47:28+00:00,2028-09-30T04:00:00+00:00,OTTER TAIL POWER COMPANY,,,NO_CYCLE,NO_GROUP,,SIS,,0.00,0.00,0.00,0.00,0.00,0.00,,,Active,,,,,,
3046329,S1161,2026-03-24T00:28:33+00:00,2025-08-01T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",,,NO_CYCLE,NO_GROUP,,SIS,,0.00,0.00,0.00,0.00,0.00,0.00,,,Active,,,,,,
3046330,S1137,2025-12-05T20:43:06+00:00,2028-06-01T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",,,,,,SIS,,0.00,0.00,0.00,0.00,0.00,0.00,,,Active,,,,,,
3046331,J4210,2026-02-06T05:56:29+00:00,2030-01-06T05:00:00+00:00,ITC,,,DPP-2026,East (ITC),,NRIS,,250.00,250.00,0.00,0.00,0.00,0.00,,,Active,,,,,,
3046332,J4208,2025-12-20T03:36:56+00:00,2029-05-01T04:00:00+00:00,METC,,,DPP-2026,East (ITC),,NRIS,,100.00,100.00,0.00,0.00,0.00,0.00,,,Active,,,,,,
3046333,J3497,2024-04-17T04:00:00+00:00,2028-09-30T04:00:00+00:00,AMEREN ILLINOIS,Pulaski,IL,DPP-2023,Central,Study Not Started,NRIS,Other_,200.00,200.00,200.00,200.00,0.00,0.00,Battery Storage,Battery Storage,Active,,,,,,
3046334,J3520,2024-04-18T04:00:00+00:00,2028-01-01T05:00:00+00:00,AMEREN ILLINOIS,Champaign,IL,DPP-2023,Central,Study Not Started,NRIS,4WEEDMAN  - 4MAHOMET 1 138.0kV,215.00,215.00,0.00,0.00,0.00,0.00,Hybrid,Photovoltaic,Withdrawn,,,2025-09-30T04:00:00+00:00,,,
3046335,J3519,2024-04-17T04:00:00+00:00,2028-10-30T04:00:00+00:00,AMEREN ILLINOIS,Mason,IL,DPP-2023,Central,Study Not Started,NRIS,Quiver,199.90,199.90,200.00,100.00,0.00,0.00,Wind,Wind Turbine,Active,,,,,,
3046336,J3518,2024-04-19T04:00:00+00:00,2028-10-31T04:00:00+00:00,AMEREN MISSOURI,Gasconade,MO,DPP-2025,Central,Phase 1,NRIS,BLAND,300.00,300.00,300.00,300.00,0.00,0.00,Battery Storage,Battery Storage,Active,,,,,,
3046337,J3624,2024-04-18T04:00:00+00:00,2028-09-30T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Columbia,AR,DPP-2023,South,Study Not Started,NRIS,MAGNOLIA SOUTH - SHULER 115.0kV,155.00,155.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2025-09-26T04:00:00+00:00,,,
3046338,J3644,2024-04-18T04:00:00+00:00,2028-11-01T04:00:00+00:00,ITC,Bay,MI,DPP-2023,East (ITC),Study Not Started,NRIS,Other_,150.00,150.00,150.00,150.00,0.00,0.00,Solar,Photovoltaic,Active,,,,,,
3046339,J3646,2024-04-17T04:00:00+00:00,2028-11-01T04:00:00+00:00,ITC,St. Clair,MI,DPP-2023,East (ITC),Study Not Started,NRIS,ST. CLAIR,220.00,220.00,220.00,220.00,0.00,0.00,Battery Storage,Battery Storage,Active,,,,,,
3046340,J3647,2024-04-15T04:00:00+00:00,2028-11-15T05:00:00+00:00,METC,Gratiot,MI,DPP-2023,East (ITC),Study Not Started,NRIS,NELSON ROAD,220.00,220.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,,2025-09-29T04:00:00+00:00,,,
3046341,J3648,2024-04-18T04:00:00+00:00,2028-08-01T04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,Baraga,MI,DPP-2023,East (ATC),Study Not Started,NRIS,Silver River - Perch Lake 138.0kV,120.00,120.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,,2025-02-13T05:00:00+00:00,,,
3046342,J3649,2024-04-18T04:00:00+00:00,2028-08-01T04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,Houghton,MI,DPP-2023,East (ATC),Study Not Started,NRIS,Winona,200.00,200.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,,2025-03-28T04:00:00+00:00,,,
3046343,J3650,2024-04-15T04:00:00+00:00,2028-11-15T05:00:00+00:00,METC,Genesee,MI,DPP-2023,East (ITC),Study Not Started,NRIS,BEVERIDGE,150.00,150.00,150.00,150.00,0.00,0.00,Battery Storage,Battery Storage,Active,,,,,,
